bio_passenger_1,bio_passenger_2,bio_passenger_3,bio_passenger_4,bio_passenger_captured
-0.000227375,0.026955383,-0.013729233,0.000173958,-0.006682836
-0.036768112,0.011174241,-0.023080582,-0.0184277,-0.026330857
-0.024029836,-0.002702313,-0.025133584,-0.004575619,-0.029990582
0.014467559,0.012056795,0.007579623,-0.003126737,0.02192406
-0.023677729,-0.01157992,-0.023100166,-0.00341958,-0.022101812
0.027419312,0.014511967,-0.001600147,0.008846003,0.0277122
-0.002154812,0.003542633,0.013446491,0.006038429,-0.007757728
-0.01395991,0.001017755,-0.004492424,-0.003680872,-0.017234243
-0.023303272,0.01282981,-0.012564042,0.001617617,-0.018442227
0.01724105,-0.009457042,0.023330159,-0.0000112,0.017721768
0.010688126,-0.010525352,-0.014823709,-0.005950548,0.011327378
0.009204412,0.011124767,0.025015393,0.010543563,0.000869809
-0.015195761,0.012069649,-0.028814573,-0.005487048,-0.016584489
0.023472225,0.003768541,-0.022664972,-0.000782433,0.019610705
-0.001199755,0.001570652,-0.049300902,-0.002626806,0.001498431
0.00081257,0.011874486,0.022858609,0.015429672,0.002151698
0.015408869,0.00168661,0.000196511,0.010790111,0.017153744
0.014327168,-0.003253102,0.007847356,-0.011810627,0.018447226
0.002138139,-0.020267066,-0.051368959,-0.008346009,0.002784899
0.009483737,-0.008280497,0.007774597,0.005387163,0.010928786
-0.020107744,0.011148481,-0.029252751,-0.003296691,-0.03123517
0.009362565,0.003434815,0.014600063,0.006745638,0.020536344
0.002748687,0.014572932,0.014274184,-0.003535243,0.001705937
0.020889968,0.005335089,-0.033843182,-0.0257739,0.029365182
-0.030385118,-0.009854566,-0.000138114,-0.005645232,-0.022692997
0.01742092,0.013447606,0.020919889,0.007224812,0.018559359
0.00641048,0.002810736,0.012525416,-0.005304564,0.007464935
0.029712388,-0.003846436,0.017594621,0.003263718,0.037253737
0.005479353,-0.005564294,0.000252228,0.014839693,-0.000159676
-0.007008477,-0.014014547,-0.01798545,-0.003764884,-0.009156279
0.005028465,0.010857942,-0.055849895,-0.009213562,0.00820581
-0.004502264,0.021557109,-0.002823675,-0.006619611,-0.00399234
-0.003474412,-0.015340215,-0.020726798,-0.006471221,0.004622353
-0.000296318,0.018899111,-0.013341744,-0.007992488,0.00840581
0.021925913,-0.001859961,-0.009759126,0.000627485,0.02994604
-0.015860813,0.001864035,-0.02641071,-0.022186244,-0.021426754
-0.022781089,-0.01307565,-0.004340412,0.006628846,-0.022705046
-0.016735015,-0.004488875,0.002272705,-0.01228963,-0.023795858
-0.030883422,-0.02300995,-0.005189389,-0.005681114,-0.023409536
0.047838401,-0.019302171,0.043139871,0.013255001,0.051387433
-0.016600695,0.000165333,0.013503296,0.014233452,-0.022869544
0.015363015,0.00436959,0.028509609,0.011669055,0.008004624
-0.024420429,-0.009950548,-0.005417744,-0.009282118,-0.01950792
-0.030655731,-0.002137926,0.031017704,0.001500263,-0.030914603
-0.03270267,-0.009773785,0.004683518,0.000541861,-0.033039168
-0.003405806,-0.001663908,-0.030958014,-0.001689943,-0.000349364
-0.015143162,0.003945753,0.009243786,0.005596597,-0.025003109
-0.005003656,0.003928811,-0.002999851,-0.004357587,0.001091977
-0.021419296,-0.005609544,0.011356583,0.005523355,-0.021700501
0.037220404,-0.007627615,-0.00863327,0.001979358,0.040659633
-0.01710641,0.010914883,-0.033398896,-0.015948901,-0.019755187
0.000296073,0.010416527,-0.012378133,-0.006188566,-0.003726133
0.023431726,-0.000126999,0.029608607,0.001655755,0.019408157
0.006335414,-0.003238211,0.010445779,0.009054077,-0.010950104
0.020546395,0.011339894,-0.015516011,-0.013939949,0.013010683
-0.01310056,-0.009242256,-0.010698017,-0.003000603,0.002357798
-0.0000931,0.003352508,-0.001067766,0.0090204,-0.007076062
0.029672621,-0.005450111,0.009290632,0.005855291,0.02724516
0.006404823,0.015375648,0.023555204,0.009896014,0.005114078
0.018323313,-0.017158538,-0.002457651,-0.000434956,0.011653907
-0.001406526,0.010806583,-0.043497395,-0.012360776,0.004211517
0.013173415,0.010843392,0.00578076,-0.00270906,0.007431301
0.007461975,-0.021040488,0.019075027,0.007542013,0.009192342
-0.013603445,-0.019163152,0.006193431,-0.007518372,-0.014045699
-0.025866,0.012127016,-0.044662833,-0.006960556,-0.031164866
0.011580567,-0.011818011,0.000825003,0.006733665,0.004998031
0.016894843,-0.001250374,0.028749006,0.003848467,0.018666793
-0.004526657,0.004408026,-0.000489911,-0.003050471,-0.006915594
-0.013908716,-0.016445661,0.006764215,0.006222398,-0.005297052
-0.03124273,0.023217769,-0.035125174,0.000529466,-0.042628121
-0.016778225,0.020161334,0.002187492,0.00620434,-0.014626048
0.0169295,-0.015403586,-0.000920195,0.000615838,0.020196063
-0.005308052,0.022651194,0.021425376,0.006865022,-0.002474313
-0.057350837,0.002567289,-0.061338369,-0.008098116,-0.049091328
0.035104305,0.003523532,0.007926229,0.009760476,0.033163466
0.02140859,0.016453613,0.003365095,0.005861787,0.027378019
0.031681716,0.007026448,0.028742105,0.004810662,0.026428144
-0.029229343,-0.006460824,-0.051208019,-0.01179035,-0.019231074
0.00597991,0.010520191,0.003262334,0.003181206,0.016138125
0.030568894,0.002971257,0.033883102,0.021392006,0.026134115
0.014159688,0.003575746,-0.033994954,-0.010638056,0.012604586
-0.009461481,-0.014326714,-0.01775137,-0.005961622,0.002197933
-0.003613829,0.01127962,0.016029751,-0.005757259,0.001178268
0.005038563,0.004758461,-0.000502685,0.003092707,0.003466722
0.009750473,-0.026237324,0.014020672,-0.002826864,0.01084318
0.004150664,0.017508268,-0.02370975,0.006786174,0.012626844
-0.023195762,0.005324057,0.02003004,0.010772107,-0.024102239
0.016696705,0.019570556,-0.023149148,-0.005131307,0.004121912
0.01741999,-0.012508083,0.011886111,-0.009100233,0.020559996
-0.020274907,-0.004762629,-0.014074673,-0.00934213,-0.02209576
-0.012958178,-0.006808855,-0.019447969,-0.007267289,-0.012736807
0.007162498,-0.007363808,-0.01710422,0.003837816,0.009287229
-0.007434952,0.011219359,0.0000155,-0.004795657,-0.023562526
0.016151914,-0.005341259,0.030629333,0.018694282,0.011170235
-0.004640552,0.005622341,-0.010406807,-0.00704942,-0.012115885
-0.00870943,-0.012453052,-0.007701771,-0.009904574,-0.002861129
-0.001980199,0.007001825,-0.007430563,0.006389033,-0.001153435
0.012233203,0.006528733,0.013461961,0.002108186,0.014328193
0.021360217,-0.00400642,-0.004897062,0.001190172,0.016374072
-0.050010905,-0.021370849,-0.029600514,-0.010771316,-0.047855154
0.00751575,0.007766257,-0.028166505,-0.000332756,0.006610063
0.001854939,0.00561847,0.006102972,0.000783568,0.004265135
0.052264921,-0.025184011,-0.009414087,-0.002465661,0.046977509
-0.004226984,0.002051807,0.034373701,0.008605836,-0.005183158
0.029640686,-0.011821257,0.011560448,0.024910057,0.027278895
-0.003795248,-0.0195313,-0.01442778,-0.010840956,0.001512898
-0.014628296,-0.018908182,0.014621784,0.003596768,-0.011337926
0.024370447,-0.001566857,0.038877264,-0.004353701,0.012172015
-0.016756333,0.014620511,-0.033936121,-0.005071478,-0.02341472
-0.010252882,-0.000429485,0.003258981,0.004575877,-0.013501948
-0.043395229,-0.005215724,-0.029806612,-0.02454906,-0.039397977
-0.003531681,0.005376797,-0.002483844,0.001617045,-0.004867765
-0.034444518,0.000969026,-0.055819266,-0.006019539,-0.035816912
-0.006503042,-0.003403767,-0.006758659,0.015351232,-0.011122582
-0.000645008,0.005433136,0.035144739,0.002801465,-0.007025469
-0.015841048,-0.022086125,-0.010854886,0.00932715,-0.012830311
0.050708685,-0.019375142,-0.004178002,0.005940987,0.052406091
0.015159986,0.001591304,0.001876149,0.010736401,0.012840006
-0.003264158,-0.000737747,-0.00498261,-0.009170582,-0.012091854
0.024023876,0.008623673,0.004745642,0.000888404,0.018370586
0.014776276,0.00767217,0.000354585,0.0000702,0.013780999
-0.009255327,0.001473885,-0.037982199,-0.008811982,-0.012635248
-0.031283304,0.004228384,0.014121888,-0.004512164,-0.03994102
0.009504314,-0.004737374,-0.00590408,0.016453324,0.008086463
0.033878334,0.011539372,-0.033315383,-0.009616566,0.025392214
-0.005051313,-0.000329923,-0.003913121,-0.002612016,-0.009811342
-0.010631606,-0.006630685,0.027532117,0.011993524,-0.008003244
-0.008187532,0.000255491,-0.01002712,-0.001137422,-0.017993394
-0.041884013,-0.001696017,-0.021994311,-0.008931201,-0.03191857
-0.025043983,-0.002380248,-0.014637859,-0.005776677,-0.021067128
-0.006183944,0.01516461,-0.018546103,-0.017900307,-0.010709212
-0.034818564,-0.001320862,-0.013119503,-0.005438005,-0.022347601
0.005378327,-0.000129545,0.011245509,0.0000399,0.000361004
0.050152212,-0.000757508,0.0102047,-0.001208566,0.062576823
0.006346013,-0.000752594,0.021738069,0.010908933,-0.005495107
-0.057913426,0.001366536,-0.007163391,-0.013722805,-0.055253331
0.002674339,0.01079703,-0.012481993,0.000862422,-0.002718438
-0.016370108,-0.0000701,-0.017250916,-0.021360451,-0.009779378
0.000956018,0.009042506,-0.015822968,-0.020098936,0.005435304
-0.022999885,-0.007456934,0.017113661,-0.011703843,-0.02099471
0.003331312,-0.008520885,0.03328307,0.010717516,0.013791949
0.002323614,0.005103544,0.003747248,0.001695758,0.006809546
-0.010660635,0.007520779,0.007475246,-0.006768195,-0.009433378
0.015252119,0.013535151,-0.02324786,-0.005250523,0.007920088
-0.038138784,-0.030585343,0.001821435,0.005866541,-0.032365706
0.043492123,-0.001516546,0.010869555,0.02179189,0.046986919
-0.017201966,0.008929361,-0.016728533,-0.011120159,-0.019450037
-0.002017091,-0.00249715,0.00080659,0.015595762,-0.00397014
0.009674083,0.008141579,0.00222863,0.007250499,0.008244355
0.012707707,0.020608878,-0.010313783,0.000825716,0.007229087
0.00806986,0.007598749,-0.014038313,0.003514431,0.007771531
0.009212912,0.004774646,-0.00454675,0.005165529,0.006490624
0.016053613,-0.032385185,0.008257903,-0.003418371,0.013358723
-0.023620745,-0.012149629,0.002124882,0.00999784,-0.025233952
-0.026413789,-0.004889426,-0.000968451,-0.010188901,-0.021575216
-0.026621692,0.012363667,-0.023044264,0.000296001,-0.029808635
0.027835689,-0.03323058,0.02363839,0.004154855,0.038927879
-0.004455908,0.002889421,-0.006972882,-0.013378588,0.003196128
0.025989272,-0.004275292,-0.001898245,-0.006002561,0.031720109
0.010329231,0.017224645,0.020210007,0.026476895,0.010160683
-0.012629021,-0.015721232,-0.017056203,-0.00266835,-0.018101396
-0.002772268,-0.04037194,0.016449174,0.002827921,-0.003364468
0.010582455,-0.005166857,-0.041110441,-0.01001762,0.005715764
-0.039781645,0.001823235,-0.018313332,-0.005317418,-0.038580149
0.017460512,0.023773573,-0.025701731,0.005883476,0.020478893
-0.048420988,0.029293917,-0.005489319,-0.003532018,-0.045421071
-0.030742692,-0.00175404,-0.011130847,0.005266428,-0.017134983
-0.027237136,-0.01814802,0.024261879,0.00086415,-0.022397865
-0.004105264,0.002846702,0.003332019,-0.007905481,0.004227949
0.005001299,-0.01154514,0.020011326,0.008213946,0.004458563
0.01965653,-0.002260447,0.026704375,0.004996479,0.012171984
-0.010426668,-0.004555834,0.008568066,-0.001117713,-0.012286973
-0.043736003,0.018001636,-0.013101136,-0.002265278,-0.053505588
0.009681624,0.019030895,-0.021252822,-0.003963139,0.012428137
0.038204715,0.005508645,0.039017759,0.014147956,0.035614323
0.018567368,-0.023751218,0.052607372,0.007951788,0.017836824
-0.024316063,-0.01586872,-0.011230629,0.009456273,-0.025667783
-0.008687863,-0.014775461,-0.021307906,-0.014175984,-0.003474555
-0.013967006,-0.007096486,-0.005400348,-0.007124199,-0.008760215
0.01070209,0.008495246,0.004064132,0.010370991,0.009161515
-0.013050763,-0.000392934,0.033913445,0.003192619,-0.011183992
0.01494526,-0.003083938,-0.003058062,0.013141125,0.010230159
0.054546952,-0.027276803,0.048675612,0.015452784,0.048352454
-0.016878841,-0.01479775,0.016075971,-0.003192834,-0.011770846
0.017979125,0.001467868,0.012985099,0.000895923,0.02667575
-0.01382019,0.040584132,-0.060710445,-0.013335221,-0.014699119
0.026930014,-0.004554032,0.018840648,0.023467219,0.028164726
-0.043915726,0.005721896,-0.013087353,0.015386583,-0.050850295
-0.003598699,0.011863466,0.018349081,0.01750006,-0.005810428
-0.012121139,0.008528166,0.014489016,0.002041779,-0.019639723
0.034896262,-0.028345032,0.035894018,0.017347025,0.036001671
-0.008346776,-0.016954841,0.031538319,0.006451714,-0.002710448
0.005512325,0.009021495,-0.025268968,0.00372178,-0.007438852
-0.019151844,0.020176288,-0.03113104,-0.020773107,-0.013455102
-0.022857554,-0.005605275,0.023838358,0.006168212,-0.025058897
0.016206272,-0.009066026,0.021973684,0.0166592,0.016231416
-0.01665475,-0.010780051,-0.007086076,-0.004216394,-0.023481261
0.00277391,0.006259235,0.006941365,-0.004775056,0.001834127
-0.016147299,0.012907006,-0.031569093,-0.016196446,-0.026245855
0.008072857,-0.016081287,0.004927411,0.009511051,0.007733595
-0.012084186,0.001861926,-0.005883352,-0.001626874,-0.01443989
-0.026470507,0.030715259,-0.02585686,-0.012974275,-0.034947537
-0.023598067,-0.00248188,-0.001711308,0.004705923,-0.029709155
0.036362737,0.025662759,0.017650707,0.003316517,0.033137042
-0.031953298,0.003760261,-0.045227621,-0.018367562,-0.025828306
-0.002238442,0.017440123,0.003047142,0.014026822,-0.001209379
0.014190357,0.009913607,-0.009521207,0.003063185,0.005370078
-0.019221878,-0.01903842,0.025548581,0.006773195,-0.013467029
0.002612719,-0.021150354,0.034573089,0.01301626,0.000427839
-0.012449852,0.001866707,0.006380052,-0.004892224,-0.023785429
0.005813236,0.021667304,-0.026244547,-0.020325042,0.001055452
0.023219781,0.007321277,0.029861525,0.005120702,0.012675242
0.000997522,-0.013824486,0.024816388,0.000331859,0.000246155
-0.022372566,0.008167159,-0.0366753,-0.017356174,-0.024184128
-0.014961771,-0.009964104,0.017123533,0.000314969,-0.005825566
0.001491668,-0.005701977,-0.014705088,0.017567435,0.00857083
-0.001525178,-0.001057765,0.042745825,0.007846321,0.004073562
-0.003376957,0.037724786,-0.009007728,-0.001559105,-0.007491658
0.034980491,0.001181046,-0.015341393,0.004079186,0.041917052
-0.028448967,-0.001019145,-0.001868342,-0.00488323,-0.028640367
-0.016767416,-0.026204342,0.011355653,-0.009203664,-0.011162328
0.005490247,-0.00000984,-0.007632595,-0.000175287,0.006327649
0.005602106,-0.003536024,-0.010616853,-0.001916775,0.0049129
-0.032249413,0.009161929,-0.023811707,-0.019004362,-0.024035778
-0.020790413,-0.000646185,-0.014401825,0.005222267,-0.017881902
-0.003308381,0.012291437,-0.009099058,0.016239906,0.000370772
-0.009148881,0.014433296,0.018108973,-0.011537426,-0.000953049
0.009245005,-0.006641902,0.022205135,0.007247827,0.013642037
-0.021834124,0.000492639,-0.012632484,-0.004331867,-0.021465398
0.005675715,-0.012878992,0.002150286,-0.000664391,0.01257976
0.015427886,-0.007226606,0.012875531,-0.002209161,0.018419739
-0.020043692,-0.012761259,-0.001774263,-0.010690957,-0.028694548
-0.003016388,0.027234528,-0.051232412,-0.006861352,-0.00234086
0.004584522,0.027543318,-0.008702126,-0.000248781,0.005585934
-0.008281407,0.004097746,0.003424379,0.003687004,-0.027639084
-0.015725426,0.006958202,-0.015658425,-0.001845476,-0.01862921
-0.018218722,0.001195967,-0.028100735,-0.009919012,-0.019632818
-0.026887281,-0.009988288,0.002869912,0.004404748,-0.018412253
-0.018781817,-0.007645517,-0.021790301,-0.004340462,-0.015932411
0.018308872,-0.01206513,0.030190811,0.001215413,0.027315738
-0.006810932,-0.017910687,0.025209609,0.012042394,-0.007592139
0.021910796,-0.015811559,-0.000427142,-0.004281214,0.010835453
-0.037097115,0.004991706,-0.024557443,-0.003645837,-0.03227102
0.009071726,-0.003777146,0.001592068,-0.002366839,0.007464007
-0.028656568,-0.029176241,0.025187923,0.008451769,-0.021503741
-0.006275255,0.0124344,-0.047608148,-0.013926048,-0.018352548
-0.011911773,0.025915623,0.002809049,0.008498928,-0.02060079
0.003806305,0.005561715,0.007571913,-0.005508903,0.011603574
0.010935598,0.013362292,-0.018001102,-0.010695258,0.012441969
0.015035205,0.011952745,-0.011224443,0.003673341,0.015036661
0.010139437,0.012397307,-0.023043165,-0.00488954,0.005650388
0.01269239,-0.001471999,0.012010422,-0.00158243,0.009972495
-0.05406671,-0.009252778,-0.029908357,-0.021799862,-0.050610721
0.034561813,0.004384377,0.022793038,0.008126129,0.0337325
-0.016534621,-0.00269957,-0.008974469,-0.017976513,-0.019737247
-0.042772975,-0.013972682,-0.040982742,-0.007793919,-0.044563979
-0.043328475,-0.006490203,-0.036633011,-0.004250833,-0.042437062
-0.008235991,0.003269152,-0.028762955,-0.01343393,-0.013501123
0.014989671,0.030334739,0.001215439,0.018577164,0.013509788
-0.020339299,-0.01285605,0.015806444,-0.00057328,-0.005063078
0.048377119,-0.015772166,0.01058915,0.02035211,0.044359624
-0.001874338,0.000657548,0.007399069,-0.008043695,-0.003767982
-0.003105737,0.009955198,0.050275419,0.007502237,-0.016260101
0.004807191,0.001321176,-0.005413062,-0.003720582,-0.008644667
-0.002870529,0.014391063,0.00000186,-0.002698496,-0.009779609
-0.004226935,-0.018017523,-0.014570666,0.003193744,0.000212304
0.019423854,0.002814712,0.027695497,0.005392912,0.024107816
0.000290704,0.010423196,0.019691395,-0.013341357,0.002186103
-0.003594516,-0.031024814,-0.00574499,0.000462384,-0.001912018
0.009897484,0.006745519,0.036407117,0.02679076,0.003104173
0.022700679,0.002042294,0.004152603,-0.000698819,0.018387653
-0.039230466,-0.023935078,0.003598337,0.005047595,-0.034298509
-0.019115543,0.009588725,0.024788372,0.010617784,-0.01928426
0.037458412,0.038347196,0.009073329,0.005824059,0.043178231
0.014304426,0.017916765,0.018063881,-0.001697243,0.013927883
0.001871529,0.006777498,0.007441454,0.01074047,-0.001296106
0.004759711,-0.00617196,-0.010274262,-0.008887235,0.014710859
0.033998668,-0.017853212,0.007934842,0.01071617,0.033489078
-0.012194408,0.011790133,0.006330678,0.007879313,-0.013494422
-0.011009791,0.008476787,0.007343071,-0.001337747,-0.009280913
-0.020615259,-0.002559725,-0.027238887,-0.017397646,-0.013593993
0.010485612,-0.005904626,-0.00000835,0.004625645,0.011860671
0.018283982,0.018910456,0.011812811,-0.000766901,0.018387074
-0.035181876,0.017561456,-0.002824362,-0.013699669,-0.04293495
0.048115924,-0.010780518,0.001245155,-0.00259219,0.038911395
-0.0000318,-0.010872399,-0.005019444,-0.005380704,-0.007574449
-0.029106315,-0.000422776,-0.028190514,-0.007704062,-0.033539824
-0.049082235,-0.020606611,0.001918024,-0.005456435,-0.033564642
-0.025204474,-0.004077422,0.033503897,0.007731528,-0.02157205
-0.006046872,0.00096609,-0.004392367,0.012638754,-0.004424566
-0.016236763,0.007639419,-0.047632027,-0.008831223,-0.015017358
0.001897788,0.015643692,0.000131353,0.021906482,-0.006123058
-0.039787993,-0.021000443,-0.000635222,-0.004618727,-0.034343887
0.020354005,-0.016005261,0.016373402,-0.009553168,0.027659761
0.015972964,-0.016626483,0.02272304,0.001331067,0.024901284
0.031990416,-0.003180125,0.0150149,0.00790418,0.037855789
0.004128337,-0.003986525,0.012336801,0.009618674,0.012236803
0.001355174,-0.005816996,-0.022566142,0.005060191,0.005912815
-0.013657886,-0.005917771,0.038075868,-0.002920147,-0.012834037
0.004711136,0.008145943,0.014322457,0.014145305,0.005423253
0.041083746,-0.009188565,0.014638932,0.000173609,0.026980089
-0.008109551,-0.001538818,0.018506393,0.011259921,-0.006431197
0.016698396,-0.03233362,0.041317821,0.006627176,0.022746092
-0.017039094,0.007478207,-0.00792578,0.001320449,-0.020680731
0.001440514,0.011926312,0.001053237,0.004123282,-0.001446704
0.005237665,0.003469317,-0.011067577,-0.008731055,0.001673548
-0.002188984,0.00861647,-0.016020779,-0.014406153,-0.01625031
0.022521503,-0.002327354,0.020399394,0.01374169,0.024405003
-0.009787531,-0.001049802,0.018682137,-0.004338495,-0.019556578
-0.007238338,0.001202902,-0.017335599,-0.009172842,-0.011971758
0.015459845,0.01216347,0.018187638,-0.001241994,0.014503623
0.008943787,0.001941114,0.0221036,0.001048641,0.006330652
-0.002898627,0.000313994,-0.014469925,-0.006081074,-0.006133119
0.01409284,0.012021942,0.00885612,0.009968638,0.014642978
-0.000869651,-0.003263808,0.050704755,0.000430336,0.005289143
-0.046794906,-0.033431794,-0.033604831,-0.013869558,-0.051375318
-0.018160557,-0.02003821,0.00109866,-0.006231162,-0.021172773
-0.00868132,-0.000286827,0.009574475,0.00477463,-0.019344019
-0.013888113,-0.00607007,-0.038857847,-0.010736027,-0.020449907
-0.004082337,-0.015481464,-0.004785813,-0.005191255,-0.002502576
-0.055195652,-0.043174524,0.011743797,-0.002036555,-0.045114521
0.017956803,-0.002986278,0.017853355,0.001717464,0.022018615
0.006657528,-0.000319287,0.009027872,0.000680954,0.003283075
-0.010665681,-0.042944167,-0.01175179,0.003284529,-0.008659743
-0.012720977,-0.00097975,-0.001224503,0.017819336,-0.010349007
-0.02553004,0.022954699,-0.014896429,0.000956357,-0.021525767
-0.006550994,-0.00026224,0.020529708,0.003217307,0.00351492
-0.00618233,0.011330187,-0.000782721,-0.001633431,-0.017790042
-0.026050307,0.002210302,-0.031638727,-0.008919102,-0.027093269
0.034246039,0.013305214,-0.017134819,0.008026865,0.030212661
-0.0236018,-0.015223503,0.013452483,-0.004548148,-0.020848904
-0.03000568,-0.008166293,-0.00091273,-0.003631204,-0.03213748
-0.004542339,0.022122044,-0.005894915,0.005076912,-0.000463407
-0.036461763,-0.00786694,-0.024770366,-0.007318006,-0.024080221
-0.004880477,0.017012151,0.007281614,0.007246906,-0.006184836
-0.00423766,0.008289416,-0.00153477,-0.003510596,-0.002435255
0.021295778,-0.011310252,0.013649045,-0.003381689,0.013100874
0.013622739,0.033943325,-0.010844663,0.003460983,0.001316836
0.06193386,0.01099677,0.026218908,-0.005339064,0.06481269
0.008349909,0.023732275,-0.004499527,-0.000802203,0.000960426
-0.007722166,-0.010439461,0.014993574,0.002733882,-0.014816621
-0.036717433,-0.015194369,-0.014453014,-0.013666058,-0.04017755
-0.01197928,-0.005490903,-0.002522595,0.020973409,-0.017731028
0.024856845,-0.00181475,-0.018100457,-0.003267154,0.026673209
-0.016782545,0.021624053,-0.010593363,-0.009281444,-0.021885177
-0.011335911,0.009326261,-0.029333141,-0.006065617,-0.007980816
-0.005714914,0.004537456,0.021599196,0.006350453,0.001056305
-0.018743912,0.011881143,0.02322066,0.00747349,-0.021942524
0.003828183,0.030888334,0.049037222,0.015945934,-0.006513494
-0.030650437,-0.011751529,0.00738962,0.000771349,-0.032505922
-0.027737483,-0.005258877,-0.006681967,-0.005114155,-0.029956045
-0.006653857,0.005679524,-0.007666503,-0.015475581,0.001558135
0.018784076,0.001907408,0.005847914,-0.006573715,0.017509853
0.008985376,0.006855389,0.006999549,-0.003187046,0.016216494
-0.012300452,-0.004126719,-0.004792586,0.000628412,0.001452135
0.024422346,-0.013515217,-0.018523421,0.002963587,0.022484144
-0.00938328,-0.026243372,0.008301974,-0.006826818,-0.007189694
0.037307385,-0.011710686,0.027723035,0.012252726,0.037329804
-0.031757656,-0.001399658,-0.020307388,-0.008397323,-0.021504026
0.007813819,-0.008259008,0.01932531,-0.004518203,0.011392463
-0.02042878,-0.023943337,-0.016639305,-0.002616832,-0.021697016
-0.041922498,0.007956623,-0.028121322,-0.006130234,-0.036411457
-0.018647891,0.003132298,0.023809444,0.014109031,-0.032329857
-0.012647415,0.020998742,-0.021372592,-0.012492671,-0.012362418
-0.002459846,-0.005806529,0.015073447,-0.007523635,-0.006210654
0.01200818,-0.015945023,0.003306782,-0.002739761,0.013807062
-0.026353223,0.026057012,0.00610924,0.001831074,-0.020018565
0.036590684,0.015997786,-0.004920837,-0.001265487,0.028322803
-0.006129535,0.012793863,-0.016968487,0.00466322,-0.008204274
0.002301181,0.00304053,0.0043087,0.008282023,-0.001440673
0.001081927,-0.006805477,-0.001178814,-0.004633231,8.35189E-05
0.007364558,0.010822169,0.021650452,0.020250475,0.006356843
0.007545098,-0.021509718,0.013842545,0.01684561,0.007599683
0.005390461,-0.001277543,0.024933491,0.006244494,0.005143001
-0.013272895,-0.024281757,-0.002898838,-0.008733182,-0.00906127
0.017750181,0.006878121,0.027946766,0.004874802,0.010328121
0.027618321,0.028673889,-0.004306888,0.018640779,0.017060325
0.006618267,-0.01778716,0.024655567,-0.004025499,0.009974292
0.004695994,0.011287369,-0.035196081,0.004251544,-0.008342679
0.022794541,-0.0083841,-0.017132357,-0.006142305,0.024890669
-0.034777589,0.0024794,-0.019363021,-0.020843435,-0.035562839
-0.006021569,-0.021553276,0.003111391,0.00595855,-0.006372751
0.001520205,0.023091136,0.002424357,0.011166955,-0.003302863
-0.006872712,0.001457582,-0.011647891,-0.004461497,-0.015890405
0.012223846,-0.002835863,-0.012186564,0.000741754,0.013785332
0.049037538,0.010025791,0.00235458,0.01016983,0.038005441
0.00257308,-0.003285095,0.032666601,0.010044252,0.00485759
-0.031137379,-0.005616231,0.004975956,-0.006976547,-0.024156624
0.011492705,0.005253239,-0.031340424,-0.006072519,0.013649099
0.006196698,0.009671796,-0.017539021,0.010928731,0.001806515
-0.00744458,-0.003156064,-0.001276865,0.006831625,-0.012862615
-0.012800246,0.010710687,-0.016615806,-0.005728113,-0.013106788
-0.008766213,0.019390531,0.001499777,0.00478219,-0.008103705
-0.033193614,-0.012198338,-0.068908714,-0.019225385,-0.024805715
0.00762802,-0.017633962,0.003359541,-0.002740536,0.01046802
-0.007503214,0.02176954,0.009722796,0.004271702,0.002974179
0.006077149,-0.004436193,0.012895593,-0.001663035,0.005155283
-0.035195429,0.054099452,-0.02326512,-0.003515553,-0.031494666
-0.011061337,-0.016940232,-0.003920093,0.004700043,-0.017279489
0.032256734,-0.014115954,-0.000516107,0.021430865,0.034560196
0.019513851,0.018660201,-0.023188258,0.0058911,0.019015461
0.024314679,-0.018054415,0.018794755,-0.003259983,0.02255304
-0.004880494,-0.003834351,0.004875977,-0.005053705,-0.013769528
0.022594031,0.013313296,0.028501809,-0.001504641,0.022315051
-0.032970808,-0.005715529,-0.030828582,-0.009086097,-0.030309075
0.002182928,0.004312847,0.037328463,0.004429879,0.000612334
0.033725861,0.02621728,0.000830051,-0.001724969,0.031934794
0.020038251,0.009525965,0.019765045,0.006498192,0.01331308
0.02086146,0.005976869,-0.002327965,0.007066578,0.011140748
-0.039782658,-0.000562774,0.021691283,0.009452045,-0.035984263
-0.032941509,-0.00533816,0.019976577,0.007060822,-0.030083688
-0.000988592,-0.014504248,0.028166754,0.002216933,0.005807096
-0.016322209,-0.005665178,-0.008268677,-0.005022466,-0.010120944
-0.005963118,-0.011392446,-0.045074061,-0.019079473,-0.000130463
-0.007582223,0.010366774,-0.001404619,0.002689957,-0.00659743
-0.000111933,-0.005877152,0.018446274,0.00280822,0.00274104
-0.010028915,-0.011936182,-0.029245405,-0.009900856,0.001976588
-0.017152548,-0.004244163,-0.044008624,-0.004706352,-0.018086344
0.021374183,-0.019927813,0.006404799,-0.005811319,0.018722618
0.008759034,-0.030416701,-0.007899328,-0.005802196,0.009831763
-0.025592294,-0.01535579,-0.022725996,-0.009687671,-0.023591463
0.042152107,0.006449999,-0.016041694,0.007171908,0.036587976
-0.002459381,0.033156611,-0.018888157,-0.005518536,-0.004064934
0.013132555,0.019388776,-0.012610667,0.007020581,0.012325423
-0.0369104,-0.003631723,-0.031577665,-0.01672435,-0.037624508
-0.007016635,-0.000995855,0.029484335,0.018853748,0.002134132
0.005452735,-0.017297193,-0.004413521,-0.010333271,0.014182417
0.016772734,-0.002900392,0.022073116,0.001341194,0.019682037
